"tcin","type","id","gtin","sort_by","search_term","category_id","url","customer_zipcode","page","max_page","delivery_type","include_out_of_stock","facets","reviewer_type","review_stars","review_media_type","store_stock_zipcode","only_in_stock"
 "79226809","product",,,,,,,,,,,,,,,,,
 "84310695","product",,,,,,,,,,,,,,,,,
 "81563758","product",,,,,,,,,,,,,,,,,
 "82166642","product",,,,,,,,,,,,,,,,,
 "89282358","product",,,,,,,,,,,,,,,,,
 "85458910","product",,,,,,,,,,,,,,,,,
 "88314718","product",,,,,,,,,,,,,,,,,
 "53087938","product",,,,,,,,,,,,,,,,,
 "15013523","product",,,,,,,,,,,,,,,,,
 "89282370","product",,,,,,,,,,,,,,,,,
 "81596188","product",,,,,,,,,,,,,,,,,
 "85458908","product",,,,,,,,,,,,,,,,,
 "81817994","product",,,,,,,,,,,,,,,,,
 "15013528","product",,,,,,,,,,,,,,,,,
 "87351117","product",,,,,,,,,,,,,,,,,
 "51471394","product",,,,,,,,,,,,,,,,,
 "86775421","product",,,,,,,,,,,,,,,,,
 "15013524","product",,,,,,,,,,,,,,,,,
 "14993673","product",,,,,,,,,,,,,,,,,
 "51589269","product",,,,,,,,,,,,,,,,,
 "52807406","product",,,,,,,,,,,,,,,,,
 "51512539","product",,,,,,,,,,,,,,,,,
 "79713171","product",,,,,,,,,,,,,,,,,
 "87351118","product",,,,,,,,,,,,,,,,,
 "13373896","product",,,,,,,,,,,,,,,,,
 "54260837","product",,,,,,,,,,,,,,,,,
 "79713169","product",,,,,,,,,,,,,,,,,
 "47973181","product",,,,,,,,,,,,,,,,,
 "82814344","product",,,,,,,,,,,,,,,,,
 "79713170","product",,,,,,,,,,,,,,,,,
 "47909636","product",,,,,,,,,,,,,,,,,
 "82862934","product",,,,,,,,,,,,,,,,,
 "81817995","product",,,,,,,,,,,,,,,,,
 "54644080","product",,,,,,,,,,,,,,,,,
 "87477159","product",,,,,,,,,,,,,,,,,
 "52105853","product",,,,,,,,,,,,,,,,,
 "13505878","product",,,,,,,,,,,,,,,,,
 "89718784","product",,,,,,,,,,,,,,,,,
 "89319224","product",,,,,,,,,,,,,,,,,
 "50330672","product",,,,,,,,,,,,,,,,,
 "89282174","product",,,,,,,,,,,,,,,,,
 "82079644","product",,,,,,,,,,,,,,,,,
 "88715539","product",,,,,,,,,,,,,,,,,
 "80207928","product",,,,,,,,,,,,,,,,,
 "89297597","product",,,,,,,,,,,,,,,,,
 "89282109","product",,,,,,,,,,,,,,,,,
 "88881257","product",,,,,,,,,,,,,,,,,
 "89825283","product",,,,,,,,,,,,,,,,,
 "88068382","product",,,,,,,,,,,,,,,,,
 "89282206","product",,,,,,,,,,,,,,,,,
 "13335752","product",,,,,,,,,,,,,,,,,
 "89718719","product",,,,,,,,,,,,,,,,,
 "89282108","product",,,,,,,,,,,,,,,,,
 "54640785","product",,,,,,,,,,,,,,,,,
 "12935772","product",,,,,,,,,,,,,,,,,
 "47088493","product",,,,,,,,,,,,,,,,,
 "82226017","product",,,,,,,,,,,,,,,,,
 "47089970","product",,,,,,,,,,,,,,,,,
 "80207925","product",,,,,,,,,,,,,,,,,
 "87860044","product",,,,,,,,,,,,,,,,,
 "50350894","product",,,,,,,,,,,,,,,,,
 "88750155","product",,,,,,,,,,,,,,,,,
 "23974768","product",,,,,,,,,,,,,,,,,
 "88749601","product",,,,,,,,,,,,,,,,,
 "53502703","product",,,,,,,,,,,,,,,,,
 "49155568","product",,,,,,,,,,,,,,,,,
 "51378374","product",,,,,,,,,,,,,,,,,
 "88371511","product",,,,,,,,,,,,,,,,,
 "54243624","product",,,,,,,,,,,,,,,,,
 "13097075","product",,,,,,,,,,,,,,,,,
 "14767078","product",,,,,,,,,,,,,,,,,
 "13386275","product",,,,,,,,,,,,,,,,,
 "12935435","product",,,,,,,,,,,,,,,,,
 "12953788","product",,,,,,,,,,,,,,,,,
 "88075329","product",,,,,,,,,,,,,,,,,
 "88067957","product",,,,,,,,,,,,,,,,,
 "12935718","product",,,,,,,,,,,,,,,,,
 "89142224","product",,,,,,,,,,,,,,,,,
 "89021710","product",,,,,,,,,,,,,,,,,
 "47086268","product",,,,,,,,,,,,,,,,,
 "81280074","product",,,,,,,,,,,,,,,,,
 "79582438","product",,,,,,,,,,,,,,,,,
 "88694055","product",,,,,,,,,,,,,,,,,
 "88768951","product",,,,,,,,,,,,,,,,,
 "78364946","product",,,,,,,,,,,,,,,,,
 "50883693","product",,,,,,,,,,,,,,,,,
 "26400934","product",,,,,,,,,,,,,,,,,
 "13399846","product",,,,,,,,,,,,,,,,,
 "13429189","product",,,,,,,,,,,,,,,,,
 "13287606","product",,,,,,,,,,,,,,,,,
 "78613361","product",,,,,,,,,,,,,,,,,
 "85906983","product",,,,,,,,,,,,,,,,,
 "79780543","product",,,,,,,,,,,,,,,,,
 "47769735","product",,,,,,,,,,,,,,,,,
 "12954151","product",,,,,,,,,,,,,,,,,
 "89282228","product",,,,,,,,,,,,,,,,,
 "13397813","product",,,,,,,,,,,,,,,,,
 "89282070","product",,,,,,,,,,,,,,,,,
 "15813072","product",,,,,,,,,,,,,,,,,
 "89282151","product",,,,,,,,,,,,,,,,,
 "50584412","product",,,,,,,,,,,,,,,,,
 "47086269","product",,,,,,,,,,,,,,,,,
 "12954148","product",,,,,,,,,,,,,,,,,
 "12954155","product",,,,,,,,,,,,,,,,,
 "14072552","product",,,,,,,,,,,,,,,,,
 "78613365","product",,,,,,,,,,,,,,,,,
 "78630655","product",,,,,,,,,,,,,,,,,
 "14843584","product",,,,,,,,,,,,,,,,,
 "15605614","product",,,,,,,,,,,,,,,,,
 "89259616","product",,,,,,,,,,,,,,,,,
 "78630652","product",,,,,,,,,,,,,,,,,
 "13476841","product",,,,,,,,,,,,,,,,,
 "51509181","product",,,,,,,,,,,,,,,,,
 "13740971","product",,,,,,,,,,,,,,,,,
 "87843088","product",,,,,,,,,,,,,,,,,
 "89282140","product",,,,,,,,,,,,,,,,,
 "14907541","product",,,,,,,,,,,,,,,,,
 "79582225","product",,,,,,,,,,,,,,,,,
 "12229729","product",,,,,,,,,,,,,,,,,
 "78613360","product",,,,,,,,,,,,,,,,,
 "54474465","product",,,,,,,,,,,,,,,,,
 "12954142","product",,,,,,,,,,,,,,,,,
 "52479656","product",,,,,,,,,,,,,,,,,
 "78630662","product",,,,,,,,,,,,,,,,,
 "79575167","product",,,,,,,,,,,,,,,,,
 "16849682","product",,,,,,,,,,,,,,,,,
 "15254949","product",,,,,,,,,,,,,,,,,
 "47944530","product",,,,,,,,,,,,,,,,,
 "88752595","product",,,,,,,,,,,,,,,,,
 "50694766","product",,,,,,,,,,,,,,,,,
 "13399847","product",,,,,,,,,,,,,,,,,
 "14920558","product",,,,,,,,,,,,,,,,,
 "78630654","product",,,,,,,,,,,,,,,,,
 "12954046","product",,,,,,,,,,,,,,,,,
 "78613363","product",,,,,,,,,,,,,,,,,
 "15605613","product",,,,,,,,,,,,,,,,,
 "78630657","product",,,,,,,,,,,,,,,,,
 "87364945","product",,,,,,,,,,,,,,,,,
 "88668080","product",,,,,,,,,,,,,,,,,
 "89297680","product",,,,,,,,,,,,,,,,,
 "13474405","product",,,,,,,,,,,,,,,,,
 "13481368","product",,,,,,,,,,,,,,,,,
 "78613370","product",,,,,,,,,,,,,,,,,
 "78613362","product",,,,,,,,,,,,,,,,,
 "54550900","product",,,,,,,,,,,,,,,,,
 "52503436","product",,,,,,,,,,,,,,,,,
 "87364948","product",,,,,,,,,,,,,,,,,
 "87364974","product",,,,,,,,,,,,,,,,,
 "78613359","product",,,,,,,,,,,,,,,,,
 "53141348","product",,,,,,,,,,,,,,,,,
 "15353007","product",,,,,,,,,,,,,,,,,
 "12954153","product",,,,,,,,,,,,,,,,,
 "79572920","product",,,,,,,,,,,,,,,,,
 "79578014","product",,,,,,,,,,,,,,,,,
 "13400186","product",,,,,,,,,,,,,,,,,
 "14843585","product",,,,,,,,,,,,,,,,,
 "81280082","product",,,,,,,,,,,,,,,,,
 "88837874","product",,,,,,,,,,,,,,,,,
 "13379395","product",,,,,,,,,,,,,,,,,
 "89825268","product",,,,,,,,,,,,,,,,,
 "81279967","product",,,,,,,,,,,,,,,,,
 "81280073","product",,,,,,,,,,,,,,,,,
 "15254944","product",,,,,,,,,,,,,,,,,
 "88715546","product",,,,,,,,,,,,,,,,,
 "16776511","product",,,,,,,,,,,,,,,,,
 "14892887","product",,,,,,,,,,,,,,,,,
 "78630660","product",,,,,,,,,,,,,,,,,
 "87843002","product",,,,,,,,,,,,,,,,,
 "89282263","product",,,,,,,,,,,,,,,,,
 "79586018","product",,,,,,,,,,,,,,,,,
 "13097418","product",,,,,,,,,,,,,,,,,
 "13339133","product",,,,,,,,,,,,,,,,,
 "12959285","product",,,,,,,,,,,,,,,,,
 "16664649","product",,,,,,,,,,,,,,,,,
 "89297590","product",,,,,,,,,,,,,,,,,
 "79578215","product",,,,,,,,,,,,,,,,,
 "84994933","product",,,,,,,,,,,,,,,,,
 "87829301","product",,,,,,,,,,,,,,,,,
 "87364973","product",,,,,,,,,,,,,,,,,
 "88995007","product",,,,,,,,,,,,,,,,,
 "86775424","product",,,,,,,,,,,,,,,,,
 "90190849","product",,,,,,,,,,,,,,,,,
 "12954144","product",,,,,,,,,,,,,,,,,
 "89282329","product",,,,,,,,,,,,,,,,,
 "86775423","product",,,,,,,,,,,,,,,,,
 "13481365","product",,,,,,,,,,,,,,,,,
 "14775093","product",,,,,,,,,,,,,,,,,
 "13481364","product",,,,,,,,,,,,,,,,,
 "90190917","product",,,,,,,,,,,,,,,,,
 "89282398","product",,,,,,,,,,,,,,,,,
 "44370685","product",,,,,,,,,,,,,,,,,
 "79577971","product",,,,,,,,,,,,,,,,,
 "14238757","product",,,,,,,,,,,,,,,,,
 "89282293","product",,,,,,,,,,,,,,,,,
 "78617235","product",,,,,,,,,,,,,,,,,
 "13101053","product",,,,,,,,,,,,,,,,,
 "90190887","product",,,,,,,,,,,,,,,,,
 "79582224","product",,,,,,,,,,,,,,,,,
 "13461029","product",,,,,,,,,,,,,,,,,
 "44370682","product",,,,,,,,,,,,,,,,,
 "13478923","product",,,,,,,,,,,,,,,,,
 "51508875","product",,,,,,,,,,,,,,,,,
 "12954365","product",,,,,,,,,,,,,,,,,
 "13199454","product",,,,,,,,,,,,,,,,,
 "14771090","product",,,,,,,,,,,,,,,,,
 "14772139","product",,,,,,,,,,,,,,,,,
 "13562692","product",,,,,,,,,,,,,,,,,
 "50300469","product",,,,,,,,,,,,,,,,,
 "51633181","product",,,,,,,,,,,,,,,,,
 "89282071","product",,,,,,,,,,,,,,,,,
 "85906939","product",,,,,,,,,,,,,,,,,
 "79574267","product",,,,,,,,,,,,,,,,,
 "87364975","product",,,,,,,,,,,,,,,,,
 "16823958","product",,,,,,,,,,,,,,,,,
 "89718707","product",,,,,,,,,,,,,,,,,
 "88943308","product",,,,,,,,,,,,,,,,,
 "81619639","product",,,,,,,,,,,,,,,,,
 "53141362","product",,,,,,,,,,,,,,,,,
 "79582232","product",,,,,,,,,,,,,,,,,
 "79581833","product",,,,,,,,,,,,,,,,,
 "79572141","product",,,,,,,,,,,,,,,,,
 "47966547","product",,,,,,,,,,,,,,,,,
 "85813887","product",,,,,,,,,,,,,,,,,
 "78630668","product",,,,,,,,,,,,,,,,,
 "15061751","product",,,,,,,,,,,,,,,,,
 "81521265","product",,,,,,,,,,,,,,,,,
 "12954088","product",,,,,,,,,,,,,,,,,
 "47958025","product",,,,,,,,,,,,,,,,,
 "79582252","product",,,,,,,,,,,,,,,,,
 "78295046","product",,,,,,,,,,,,,,,,,
 "88768954","product",,,,,,,,,,,,,,,,,
 "47089498","product",,,,,,,,,,,,,,,,,
 "88787354","product",,,,,,,,,,,,,,,,,
 "89282313","product",,,,,,,,,,,,,,,,,
 "15386024","product",,,,,,,,,,,,,,,,,
 "13474404","product",,,,,,,,,,,,,,,,,
 "78613368","product",,,,,,,,,,,,,,,,,
 "79780395","product",,,,,,,,,,,,,,,,,
 "54468795","product",,,,,,,,,,,,,,,,,
 "79572921","product",,,,,,,,,,,,,,,,,
 "89825322","product",,,,,,,,,,,,,,,,,
 "89282102","product",,,,,,,,,,,,,,,,,
 "12946173","product",,,,,,,,,,,,,,,,,
 "79553236","product",,,,,,,,,,,,,,,,,
 "54468930","product",,,,,,,,,,,,,,,,,
 "17295423","product",,,,,,,,,,,,,,,,,
 "89282077","product",,,,,,,,,,,,,,,,,
 "14767466","product",,,,,,,,,,,,,,,,,
 "88755572","product",,,,,,,,,,,,,,,,,
 "89282360","product",,,,,,,,,,,,,,,,,
 "17047230","product",,,,,,,,,,,,,,,,,
 "79588730","product",,,,,,,,,,,,,,,,,
 "89282037","product",,,,,,,,,,,,,,,,,
 "89282048","product",,,,,,,,,,,,,,,,,
 "79847839","product",,,,,,,,,,,,,,,,,
 "79829416","product",,,,,,,,,,,,,,,,,
 "78617242","product",,,,,,,,,,,,,,,,,
 "89282305","product",,,,,,,,,,,,,,,,,
 "15382698","product",,,,,,,,,,,,,,,,,
 "78617238","product",,,,,,,,,,,,,,,,,
 "47089051","product",,,,,,,,,,,,,,,,,
 "81866717","product",,,,,,,,,,,,,,,,,
 "78617239","product",,,,,,,,,,,,,,,,,
 "89281979","product",,,,,,,,,,,,,,,,,
 "78617236","product",,,,,,,,,,,,,,,,,
 "79577650","product",,,,,,,,,,,,,,,,,
 "79555478","product",,,,,,,,,,,,,,,,,
 "79577623","product",,,,,,,,,,,,,,,,,
 "49094176","product",,,,,,,,,,,,,,,,,
 "54468933","product",,,,,,,,,,,,,,,,,
 "79572922","product",,,,,,,,,,,,,,,,,
 "52428880","product",,,,,,,,,,,,,,,,,
 "87364961","product",,,,,,,,,,,,,,,,,
 "88027754","product",,,,,,,,,,,,,,,,,
 "79547400","product",,,,,,,,,,,,,,,,,
 "79577641","product",,,,,,,,,,,,,,,,,
 "78617237","product",,,,,,,,,,,,,,,,,
 "18786790","product",,,,,,,,,,,,,,,,,
 "89718633","product",,,,,,,,,,,,,,,,,
 "13562695","product",,,,,,,,,,,,,,,,,
 "13260298","product",,,,,,,,,,,,,,,,,
 "82391155","product",,,,,,,,,,,,,,,,,
 "13400772","product",,,,,,,,,,,,,,,,,
 "81279988","product",,,,,,,,,,,,,,,,,
 "47089609","product",,,,,,,,,,,,,,,,,
 "83901939","product",,,,,,,,,,,,,,,,,
 "88943307","product",,,,,,,,,,,,,,,,,
 "79622364","product",,,,,,,,,,,,,,,,,
 "79577987","product",,,,,,,,,,,,,,,,,
 "49093156","product",,,,,,,,,,,,,,,,,
 "50300315","product",,,,,,,,,,,,,,,,,
 "47966543","product",,,,,,,,,,,,,,,,,
 "16601947","product",,,,,,,,,,,,,,,,,
 "79577643","product",,,,,,,,,,,,,,,,,
 "47995720","product",,,,,,,,,,,,,,,,,
 "53401202","product",,,,,,,,,,,,,,,,,
 "51139832","product",,,,,,,,,,,,,,,,,
 "12954333","product",,,,,,,,,,,,,,,,,
 "79574546","product",,,,,,,,,,,,,,,,,
 "88720599","product",,,,,,,,,,,,,,,,,
 "47089660","product",,,,,,,,,,,,,,,,,
 "13376563","product",,,,,,,,,,,,,,,,,
 "15351374","product",,,,,,,,,,,,,,,,,
 "81280069","product",,,,,,,,,,,,,,,,,
 "54461792","product",,,,,,,,,,,,,,,,,
 "87364952","product",,,,,,,,,,,,,,,,,
 "47087996","product",,,,,,,,,,,,,,,,,
 "78617244","product",,,,,,,,,,,,,,,,,
 "83025580","product",,,,,,,,,,,,,,,,,
 "49093158","product",,,,,,,,,,,,,,,,,
 "47112067","product",,,,,,,,,,,,,,,,,
 "88661029","product",,,,,,,,,,,,,,,,,
 "88633408","product",,,,,,,,,,,,,,,,,
 "90078132","product",,,,,,,,,,,,,,,,,
 "87364969","product",,,,,,,,,,,,,,,,,
 "47944160","product",,,,,,,,,,,,,,,,,
 "14843583","product",,,,,,,,,,,,,,,,,
 "79588876","product",,,,,,,,,,,,,,,,,
 "89282307","product",,,,,,,,,,,,,,,,,
 "79577642","product",,,,,,,,,,,,,,,,,
 "53404064","product",,,,,,,,,,,,,,,,,
 "79577640","product",,,,,,,,,,,,,,,,,
 "13379364","product",,,,,,,,,,,,,,,,,
 "81866439","product",,,,,,,,,,,,,,,,,
 "80786373","product",,,,,,,,,,,,,,,,,
 "12954364","product",,,,,,,,,,,,,,,,,
 "79577824","product",,,,,,,,,,,,,,,,,
 "16872669","product",,,,,,,,,,,,,,,,,
 "44370686","product",,,,,,,,,,,,,,,,,
 "79569466","product",,,,,,,,,,,,,,,,,
 "87364977","product",,,,,,,,,,,,,,,,,
 "82236499","product",,,,,,,,,,,,,,,,,
 "90078115","product",,,,,,,,,,,,,,,,,
 "90078197","product",,,,,,,,,,,,,,,,,
 "79859345","product",,,,,,,,,,,,,,,,,
 "87364976","product",,,,,,,,,,,,,,,,,
 "89282029","product",,,,,,,,,,,,,,,,,
 "79588897","product",,,,,,,,,,,,,,,,,
 "79551570","product",,,,,,,,,,,,,,,,,
 "81858075","product",,,,,,,,,,,,,,,,,
 "52410001","product",,,,,,,,,,,,,,,,,
 "17275835","product",,,,,,,,,,,,,,,,,
 "90078034","product",,,,,,,,,,,,,,,,,
 "81866770","product",,,,,,,,,,,,,,,,,
 "15382699","product",,,,,,,,,,,,,,,,,
 "15354287","product",,,,,,,,,,,,,,,,,
 "89282158","product",,,,,,,,,,,,,,,,,
 "78617249","product",,,,,,,,,,,,,,,,,
 "88032460","product",,,,,,,,,,,,,,,,,
 "78295214","product",,,,,,,,,,,,,,,,,
 "15022581","product",,,,,,,,,,,,,,,,,
 "54469992","product",,,,,,,,,,,,,,,,,
 "12953855","product",,,,,,,,,,,,,,,,,
 "89297725","product",,,,,,,,,,,,,,,,,
 "79581865","product",,,,,,,,,,,,,,,,,
 "16849681","product",,,,,,,,,,,,,,,,,
 "79588687","product",,,,,,,,,,,,,,,,,
 "79422405","product",,,,,,,,,,,,,,,,,
 "79859341","product",,,,,,,,,,,,,,,,,
 "89282376","product",,,,,,,,,,,,,,,,,
 "79847773","product",,,,,,,,,,,,,,,,,
 "79582475","product",,,,,,,,,,,,,,,,,
 "79572923","product",,,,,,,,,,,,,,,,,
 "13397112","product",,,,,,,,,,,,,,,,,
 "79585373","product",,,,,,,,,,,,,,,,,
 "47966546","product",,,,,,,,,,,,,,,,,
 "79574439","product",,,,,,,,,,,,,,,,,
 "88743920","product",,,,,,,,,,,,,,,,,
 "79702328","product",,,,,,,,,,,,,,,,,
 "79578060","product",,,,,,,,,,,,,,,,,
 "79585352","product",,,,,,,,,,,,,,,,,
 "80786378","product",,,,,,,,,,,,,,,,,
 "54459183","product",,,,,,,,,,,,,,,,,
 "88668091","product",,,,,,,,,,,,,,,,,
 "89282249","product",,,,,,,,,,,,,,,,,
 "90078225","product",,,,,,,,,,,,,,,,,
 "47975819","product",,,,,,,,,,,,,,,,,
 "88723289","product",,,,,,,,,,,,,,,,,
 "47089607","product",,,,,,,,,,,,,,,,,
 "88620471","product",,,,,,,,,,,,,,,,,
 "90078227","product",,,,,,,,,,,,,,,,,
 "89297776","product",,,,,,,,,,,,,,,,,
 "47110558","product",,,,,,,,,,,,,,,,,
 "79707558","product",,,,,,,,,,,,,,,,,
 "86065483","product",,,,,,,,,,,,,,,,,
 "15351375","product",,,,,,,,,,,,,,,,,
 "78297653","product",,,,,,,,,,,,,,,,,
 "88884276","product",,,,,,,,,,,,,,,,,
 "89162650","product",,,,,,,,,,,,,,,,,
 "79566867","product",,,,,,,,,,,,,,,,,
 "13379396","product",,,,,,,,,,,,,,,,,
 "15254947","product",,,,,,,,,,,,,,,,,
 "15382700","product",,,,,,,,,,,,,,,,,
 "79588905","product",,,,,,,,,,,,,,,,,
 "79568814","product",,,,,,,,,,,,,,,,,
 "14771094","product",,,,,,,,,,,,,,,,,
 "15251130","product",,,,,,,,,,,,,,,,,
 "90078190","product",,,,,,,,,,,,,,,,,
 "47982167","product",,,,,,,,,,,,,,,,,
 "79581832","product",,,,,,,,,,,,,,,,,
 "86873295","product",,,,,,,,,,,,,,,,,
 "90078047","product",,,,,,,,,,,,,,,,,
 "89282124","product",,,,,,,,,,,,,,,,,
 "79582254","product",,,,,,,,,,,,,,,,,
 "12190967","product",,,,,,,,,,,,,,,,,
 "89282201","product",,,,,,,,,,,,,,,,,
 "15275609","product",,,,,,,,,,,,,,,,,
 "14853769","product",,,,,,,,,,,,,,,,,
 "89718741","product",,,,,,,,,,,,,,,,,
 "88194782","product",,,,,,,,,,,,,,,,,
 "88928275","product",,,,,,,,,,,,,,,,,
 "89282336","product",,,,,,,,,,,,,,,,,
 "12935866","product",,,,,,,,,,,,,,,,,
 "81793568","product",,,,,,,,,,,,,,,,,
 "88660977","product",,,,,,,,,,,,,,,,,
 "89282093","product",,,,,,,,,,,,,,,,,
 "79582257","product",,,,,,,,,,,,,,,,,
 "89282019","product",,,,,,,,,,,,,,,,,
 "52000581","product",,,,,,,,,,,,,,,,,
 "89282388","product",,,,,,,,,,,,,,,,,
 "14843581","product",,,,,,,,,,,,,,,,,
 "13199450","product",,,,,,,,,,,,,,,,,
 "89282137","product",,,,,,,,,,,,,,,,,
 "79588686","product",,,,,,,,,,,,,,,,,
 "47966544","product",,,,,,,,,,,,,,,,,
 "47088421","product",,,,,,,,,,,,,,,,,
 "47088422","product",,,,,,,,,,,,,,,,,
 "79576122","product",,,,,,,,,,,,,,,,,
 "79610388","product",,,,,,,,,,,,,,,,,
 "89282098","product",,,,,,,,,,,,,,,,,
 "79567247","product",,,,,,,,,,,,,,,,,
 "89282181","product",,,,,,,,,,,,,,,,,
 "81793567","product",,,,,,,,,,,,,,,,,
 "86065482","product",,,,,,,,,,,,,,,,,
 "89282144","product",,,,,,,,,,,,,,,,,
 "89282231","product",,,,,,,,,,,,,,,,,
 "89825278","product",,,,,,,,,,,,,,,,,
 "89825287","product",,,,,,,,,,,,,,,,,
 "89282146","product",,,,,,,,,,,,,,,,,
 "89282265","product",,,,,,,,,,,,,,,,,
 "89282393","product",,,,,,,,,,,,,,,,,
 "85911033","product",,,,,,,,,,,,,,,,,
 "79555587","product",,,,,,,,,,,,,,,,,
 "89297573","product",,,,,,,,,,,,,,,,,
 "82258829","product",,,,,,,,,,,,,,,,,
 "53442165","product",,,,,,,,,,,,,,,,,
 "78617247","product",,,,,,,,,,,,,,,,,
 "79194686","product",,,,,,,,,,,,,,,,,
 "52250859","product",,,,,,,,,,,,,,,,,
 "87251985","product",,,,,,,,,,,,,,,,,
 "89281985","product",,,,,,,,,,,,,,,,,
 "80786376","product",,,,,,,,,,,,,,,,,
 "52392112","product",,,,,,,,,,,,,,,,,
 "12954050","product",,,,,,,,,,,,,,,,,
 "78617258","product",,,,,,,,,,,,,,,,,
 "89282280","product",,,,,,,,,,,,,,,,,
 "89282139","product",,,,,,,,,,,,,,,,,
 "16776538","product",,,,,,,,,,,,,,,,,
 "89282268","product",,,,,,,,,,,,,,,,,
 "15024141","product",,,,,,,,,,,,,,,,,
 "81880222","product",,,,,,,,,,,,,,,,,
 "81521267","product",,,,,,,,,,,,,,,,,
 "50300409","product",,,,,,,,,,,,,,,,,
 "88063448","product",,,,,,,,,,,,,,,,,
 "89282160","product",,,,,,,,,,,,,,,,,
 "79578017","product",,,,,,,,,,,,,,,,,
 "12959324","product",,,,,,,,,,,,,,,,,
 "83704035","product",,,,,,,,,,,,,,,,,
 "78630659","product",,,,,,,,,,,,,,,,,
 "84990114","product",,,,,,,,,,,,,,,,,
 "84169963","product",,,,,,,,,,,,,,,,,
 "15151868","product",,,,,,,,,,,,,,,,,
 "13379397","product",,,,,,,,,,,,,,,,,
 "83704034","product",,,,,,,,,,,,,,,,,
 "83704008","product",,,,,,,,,,,,,,,,,
 "90473099","product",,,,,,,,,,,,,,,,,
 "12953984","product",,,,,,,,,,,,,,,,,
 "82236528","product",,,,,,,,,,,,,,,,,
 "79569529","product",,,,,,,,,,,,,,,,,
 "54468915","product",,,,,,,,,,,,,,,,,
 "79586054","product",,,,,,,,,,,,,,,,,
 "84846282","product",,,,,,,,,,,,,,,,,
 "89282315","product",,,,,,,,,,,,,,,,,
 "54459238","product",,,,,,,,,,,,,,,,,
 "89282225","product",,,,,,,,,,,,,,,,,
 "47944512","product",,,,,,,,,,,,,,,,,
 "89718776","product",,,,,,,,,,,,,,,,,
 "89825325","product",,,,,,,,,,,,,,,,,
 "78594592","product",,,,,,,,,,,,,,,,,
 "89282117","product",,,,,,,,,,,,,,,,,
 "89282331","product",,,,,,,,,,,,,,,,,
 "14754562","product",,,,,,,,,,,,,,,,,
 "79692142","product",,,,,,,,,,,,,,,,,
 "89718737","product",,,,,,,,,,,,,,,,,
 "47089314","product",,,,,,,,,,,,,,,,,
 "89282261","product",,,,,,,,,,,,,,,,,
 "79566868","product",,,,,,,,,,,,,,,,,
 "17079185","product",,,,,,,,,,,,,,,,,
 "12954143","product",,,,,,,,,,,,,,,,,
 "53626660","product",,,,,,,,,,,,,,,,,
 "13507818","product",,,,,,,,,,,,,,,,,
 "52250846","product",,,,,,,,,,,,,,,,,
 "47090975","product",,,,,,,,,,,,,,,,,
 "79577925","product",,,,,,,,,,,,,,,,,
 "13379394","product",,,,,,,,,,,,,,,,,
 "54559995","product",,,,,,,,,,,,,,,,,
 "84219006","product",,,,,,,,,,,,,,,,,
 "89274053","product",,,,,,,,,,,,,,,,,
 "84086704","product",,,,,,,,,,,,,,,,,
 "14771093","product",,,,,,,,,,,,,,,,,
 "79585351","product",,,,,,,,,,,,,,,,,
 "17399574","product",,,,,,,,,,,,,,,,,
 "13428577","product",,,,,,,,,,,,,,,,,
 "13481367","product",,,,,,,,,,,,,,,,,
 "82404634","product",,,,,,,,,,,,,,,,,
 "85320710","product",,,,,,,,,,,,,,,,,
 "84048763","product",,,,,,,,,,,,,,,,,
 "82696295","product",,,,,,,,,,,,,,,,,
 "13220876","product",,,,,,,,,,,,,,,,,
 "89718647","product",,,,,,,,,,,,,,,,,
 "12959675","product",,,,,,,,,,,,,,,,,
 "14892880","product",,,,,,,,,,,,,,,,,
 "82077461","product",,,,,,,,,,,,,,,,,
 "82039443","product",,,,,,,,,,,,,,,,,
 "85727070","product",,,,,,,,,,,,,,,,,
 "78617546","product",,,,,,,,,,,,,,,,,
 "81642560","product",,,,,,,,,,,,,,,,,
 "82283073","product",,,,,,,,,,,,,,,,,
 "89825276","product",,,,,,,,,,,,,,,,,
 "84990116","product",,,,,,,,,,,,,,,,,
 "89282215","product",,,,,,,,,,,,,,,,,
 "54551169","product",,,,,,,,,,,,,,,,,
 "89282020","product",,,,,,,,,,,,,,,,,
 "12954367","product",,,,,,,,,,,,,,,,,
 "54532834","product",,,,,,,,,,,,,,,,,
 "79343740","product",,,,,,,,,,,,,,,,,
 "79569563","product",,,,,,,,,,,,,,,,,
 "54461238","product",,,,,,,,,,,,,,,,,
 "13199447","product",,,,,,,,,,,,,,,,,
 "79582230","product",,,,,,,,,,,,,,,,,
 "82040259","product",,,,,,,,,,,,,,,,,
 "47089966","product",,,,,,,,,,,,,,,,,
 "15389536","product",,,,,,,,,,,,,,,,,
 "12190462","product",,,,,,,,,,,,,,,,,
 "47089973","product",,,,,,,,,,,,,,,,,
 "89825273","product",,,,,,,,,,,,,,,,,
 "54123109","product",,,,,,,,,,,,,,,,,
 "79569305","product",,,,,,,,,,,,,,,,,
 "79555324","product",,,,,,,,,,,,,,,,,
 "80786379","product",,,,,,,,,,,,,,,,,
 "79569383","product",,,,,,,,,,,,,,,,,
 "87474139","product",,,,,,,,,,,,,,,,,
 "14892882","product",,,,,,,,,,,,,,,,,
 "47089530","product",,,,,,,,,,,,,,,,,
 "12959534","product",,,,,,,,,,,,,,,,,
 "89282397","product",,,,,,,,,,,,,,,,,
